CustomerID,Frequency,Monetary,Recency,TotalRevenue,TotalOrders,TotalItems,UniqueProducts,TenureDays,AvgOrderValue,AvgBasketSize,PurchaseFreqMonthly,CLV,MonthlySpendCV,FavouriteDay,FavouriteHourBin,WeekendShopperRatio,Country,R_Score,F_Score,M_Score,RFM_Score,RF_Score,RFM_Segment,Cluster,Cluster_Name
17106,6,10216.0,117,10216.0,6,409,6,238,1702.6666666666667,68.16666666666667,0.7673949579831933,15679.413781512607,0.6291322368671479,Saturday,Evening,0.6666666666666666,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17112,15,21941.86,13,21941.86,15,916,15,330,1462.7906666666668,61.06666666666667,1.3836363636363636,24287.644305454545,0.8697241518045165,Friday,Afternoon,0.26666666666666666,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17117,10,14940.75,22,14940.75,10,573,10,311,1494.075,57.3,0.9787781350482316,17548.415305466242,0.8378172948839916,Monday,Evening,0.1,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
17118,12,13208.130000000001,15,13208.130000000001,12,442,12,302,1100.6775,36.833333333333336,1.2095364238410595,15975.714325827812,0.7798615487548715,Tuesday,Afternoon,0.08333333333333333,United Kingdom,3,2,1,6,32,Potential Loyalists,3,Hibernating
17119,10,16692.41,21,16692.41,10,585,10,308,1669.241,58.5,0.9883116883116884,19796.76469090909,1.4234113850878487,Friday,Morning,0.2,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
17120,7,13685.0,176,13685.0,7,564,7,177,1955.0,80.57142857142857,1.2038418079096045,28242.12881355932,0.7826919044457824,Monday,Evening,0.14285714285714285,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17122,4,4493.01,77,4493.01,4,233,4,278,1123.2525,58.25,0.43798561151079135,5903.621197122302,1.2500975908010794,Friday,Morning,0.25,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17126,24,30496.149999999998,6,30496.149999999998,24,1289,24,357,1270.6729166666667,53.708333333333336,2.046386554621849,31203.45566386555,0.6458842939572184,Monday,Afternoon,0.2916666666666667,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17133,21,31778.42,5,31778.42,21,1323,21,321,1513.2580952380952,63.0,1.9914018691588786,36162.05999252337,0.8617821052999189,Sunday,Morning,0.42857142857142855,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17134,14,22552.32,9,22552.32,14,885,14,357,1610.8799999999999,63.214285714285715,1.1937254901960785,23075.382211764707,0.6988073333844192,Sunday,Evening,0.5714285714285714,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17135,9,15437.49,49,15437.49,9,686,9,274,1715.2766666666666,76.22222222222223,0.9998540145985402,20580.315135766425,0.7675491551453103,Friday,Night,0.3333333333333333,United Kingdom,1,1,2,4,11,At Risk,0,Champions
17138,13,20846.05,57,20846.05,13,872,13,310,1603.5423076923075,67.07692307692308,1.276516129032258,24563.37143225806,0.8696658912875428,Tuesday,Evening,0.15384615384615385,United Kingdom,1,2,3,6,12,At Risk,3,Hibernating
17139,9,11348.679999999998,110,11348.679999999998,9,430,9,232,1260.9644444444443,47.77777777777778,1.1808620689655174,17868.30099310345,0.8398002404456266,Sunday,Afternoon,0.3333333333333333,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17144,36,56947.17,2,56947.17,36,2172,36,361,1581.8658333333333,60.333333333333336,3.0355678670360113,57622.3331235457,0.43924211559450616,Sunday,Night,0.3888888888888889,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
17147,7,12172.4,49,12172.4,7,428,7,261,1738.9142857142856,61.142857142857146,0.8163984674329503,17035.763494252875,1.0479129616431457,Sunday,Morning,0.2857142857142857,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17148,16,23505.93,26,23505.93,16,788,16,343,1469.120625,49.25,1.4199416909620992,25032.78749387755,0.9567079237933281,Friday,Afternoon,0.3125,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
17154,7,15252.12,20,15252.12,7,531,7,346,2178.8742857142856,75.85714285714286,0.6158381502890173,16102.006917919072,0.8296060489784736,Tuesday,Evening,0.2857142857142857,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
17156,12,18109.77,42,18109.77,12,801,12,232,1509.1475,66.75,1.5744827586206898,28513.520627586207,0.7115585740175498,Tuesday,Night,0.25,United Kingdom,1,2,2,5,12,At Risk,0,Champions
17157,5,11050.62,20,11050.62,5,341,5,271,2210.1240000000003,68.2,0.5616236162361624,14895.09399852399,1.0272250890548997,Monday,Afternoon,0.4,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17165,7,12928.73,2,12928.73,7,521,7,284,1846.9614285714285,74.42857142857143,0.7502816901408451,16628.896107042256,0.8943621606918024,Wednesday,Morning,0.2857142857142857,United Kingdom,4,1,1,6,41,Potential Loyalists,3,Hibernating
17168,11,18417.59,21,18417.59,11,776,11,329,1674.3263636363636,70.54545454545455,1.0177507598784195,20448.56314650456,0.7073626860309297,Friday,Evening,0.18181818181818182,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
17169,14,13915.29,61,13915.29,14,666,14,269,993.9492857142858,47.57142857142857,1.5842379182156134,18895.82576654275,0.9373823611526313,Sunday,Night,0.42857142857142855,United Kingdom,1,3,1,5,13,At Risk,0,Champions
17173,11,10703.26,2,10703.26,11,616,11,361,973.0236363636363,56.0,0.9275346260387812,10830.157376177285,1.2041615361254845,Friday,Night,0.09090909090909091,United Kingdom,4,2,1,7,42,Potential Loyalists,3,Hibernating
17174,12,21564.41,18,21564.41,12,838,12,300,1797.0341666666666,69.83333333333333,1.2176,26256.825616000002,0.9485672164979155,Monday,Morning,0.3333333333333333,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
17175,14,26100.23,20,26100.23,14,990,14,320,1864.3021428571428,70.71428571428571,1.33175,29793.412545,0.6794940596296202,Monday,Afternoon,0.2857142857142857,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17176,16,23584.980000000003,25,23584.980000000003,16,752,16,310,1474.0612500000002,47.0,1.5710967741935484,27790.714498064524,0.7466319146415127,Saturday,Afternoon,0.4375,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
17178,11,12987.73,16,12987.73,11,549,11,356,1180.7027272727273,49.90909090909091,0.940561797752809,13326.28655730337,0.8544679434672676,Thursday,Morning,0.18181818181818182,United Kingdom,3,2,1,6,32,Potential Loyalists,3,Hibernating
17179,9,13104.35,18,13104.35,9,604,9,345,1456.038888888889,67.11111111111111,0.7940869565217392,13874.65787826087,0.885655867309302,Wednesday,Evening,0.0,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17180,13,21000.43,42,21000.43,13,774,13,307,1615.4176923076923,59.53846153846154,1.2889902280130294,24987.09143452769,0.8477687072449327,Monday,Morning,0.38461538461538464,United Kingdom,1,2,3,6,12,At Risk,3,Hibernating
17182,23,28708.46,5,28708.46,23,1181,23,366,1248.1939130434782,51.34782608695652,1.9128961748633881,28651.98434098361,0.6319528168746431,Thursday,Morning,0.30434782608695654,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17184,15,19894.97,5,19894.97,15,766,15,347,1326.3313333333333,51.06666666666667,1.3158501440922192,20943.039312968303,0.9527534518765637,Monday,Morning,0.26666666666666666,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17186,13,20247.69,52,20247.69,13,615,13,280,1557.5146153846154,47.30769230769231,1.4132857142857143,26414.557868571428,1.0813189921552897,Saturday,Night,0.3076923076923077,United Kingdom,1,2,3,6,12,At Risk,3,Hibernating
17191,11,14976.73,38,14976.73,11,617,11,327,1361.520909090909,56.09090909090909,1.0239755351681958,16729.969218348626,0.8802562513990351,Thursday,Morning,0.09090909090909091,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
17204,14,22199.46,38,22199.46,14,872,14,325,1585.6757142857143,62.285714285714285,1.3112615384615385,24950.826919384614,1.1299383099215605,Friday,Morning,0.2857142857142857,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
17206,16,28433.91,4,28433.91,16,878,16,364,1777.119375,54.875,1.338021978021978,28533.897375824177,0.3963637669978144,Monday,Morning,0.3125,United Kingdom,4,3,4,11,43,Champions,2,Potential Loyalists
17213,11,14712.47,23,14712.47,11,644,11,324,1337.4972727272727,58.54545454545455,1.0334567901234568,16586.947659259262,0.8367692875240015,Saturday,Afternoon,0.2727272727272727,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
17220,26,34371.38,11,34371.38,26,1382,26,356,1321.9761538461537,53.15384615384615,2.22314606741573,35267.353051685386,0.802987620477542,Tuesday,Night,0.19230769230769232,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17221,14,32672.29,44,32672.29,14,1159,14,309,2333.735,82.78571428571429,1.3791585760517802,38623.08767378642,0.6908790137873625,Sunday,Morning,0.35714285714285715,United Kingdom,1,3,4,8,13,At Risk,2,Potential Loyalists
17222,18,32021.42,10,32021.42,18,1012,18,327,1778.9677777777777,56.22222222222222,1.6755963302752295,35769.982561467885,0.604800794773958,Tuesday,Morning,0.1111111111111111,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17223,24,26880.34,14,26880.34,24,1278,24,310,1120.0141666666666,53.25,2.3566451612903228,31673.71159741935,0.5990098278174967,Friday,Morning,0.125,United Kingdom,3,4,3,10,34,Champions,2,Potential Loyalists
17226,9,13204.05,41,13204.05,9,563,9,319,1467.1166666666666,62.55555555555556,0.8588087774294672,15119.67205015674,0.641995655924148,Sunday,Night,0.4444444444444444,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
17227,11,23992.0,4,23992.0,11,849,11,348,2181.090909090909,77.18181818181819,0.9621839080459771,25183.326896551727,0.5748356817958473,Monday,Morning,0.0,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
17231,26,38674.1,2,38674.1,26,1425,26,342,1487.4653846153847,54.80769230769231,2.314152046783626,41306.65277192983,0.7416302319716814,Wednesday,Morning,0.15384615384615385,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17244,25,32601.949999999997,4,32601.949999999997,25,1511,25,364,1304.078,60.44,2.090659340659341,32716.59421978022,0.8335803699570252,Monday,Morning,0.16,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17246,16,24232.63,8,24232.63,16,736,16,339,1514.539375,46.0,1.4366961651917405,26111.194945132745,0.6601389780776206,Monday,Afternoon,0.3125,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17247,14,19555.36,11,19555.36,14,969,14,354,1396.8114285714287,69.21428571428571,1.2038418079096045,20178.479945762712,0.771101539335744,Monday,Evening,0.21428571428571427,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17248,20,40309.65,5,40309.65,20,1435,20,345,2015.4825,71.75,1.7646376811594204,42679.1563826087,0.7431801627217507,Monday,Night,0.2,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17256,12,11540.62,19,11540.62,12,583,12,339,961.7183333333334,48.583333333333336,1.0775221238938053,12435.273373451328,1.2825755211597378,Sunday,Night,0.3333333333333333,United Kingdom,3,2,1,6,32,Potential Loyalists,3,Hibernating
17260,10,8099.93,149,8099.93,10,556,10,211,809.993,55.6,1.442654028436019,14022.475973459717,0.862777087971522,Tuesday,Morning,0.0,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17262,15,22710.15,37,22710.15,15,1062,15,316,1514.01,70.8,1.4449367088607594,26251.783518987337,1.0572458898439514,Friday,Night,0.3333333333333333,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
17268,23,38862.59,4,38862.59,23,1467,23,364,1689.6778260869564,63.78260869565217,1.9234065934065934,38999.24965714286,1.0900875637355352,Thursday,Night,0.21739130434782608,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17272,8,12233.820000000002,116,12233.820000000002,8,479,8,232,1529.2275000000002,59.875,1.0496551724137932,19261.93866206897,0.9960393019245614,Monday,Night,0.125,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17275,25,38110.86,7,38110.86,25,1616,25,333,1524.4344,64.64,2.2852852852852856,41805.21003243244,0.6943584526313512,Thursday,Evening,0.16,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17276,16,14412.38,5,14412.38,16,938,16,341,900.77375,58.625,1.4282697947214078,15438.575268035192,0.5754806205151035,Friday,Evening,0.25,United Kingdom,4,3,2,9,43,Champions,3,Hibernating
17278,17,20652.609999999997,27,20652.609999999997,17,857,17,326,1214.8594117647058,50.411764705882355,1.587361963190184,23141.059450306748,1.016853202148276,Saturday,Morning,0.4117647058823529,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
17279,18,20732.41,14,20732.41,18,1316,18,359,1151.8005555555555,73.11111111111111,1.5262395543175489,21095.082798885796,0.9151881722659518,Monday,Evening,0.1111111111111111,United Kingdom,3,4,3,10,34,Champions,3,Hibernating
17280,13,22214.5,6,22214.5,13,913,13,346,1708.8076923076924,70.23076923076923,1.143699421965318,23452.348439306363,0.763045268255882,Thursday,Morning,0.38461538461538464,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
17282,7,14376.61,187,14376.61,7,561,7,174,2053.8014285714285,80.14285714285714,1.2245977011494253,30180.96609655172,0.6205637603914318,Monday,Morning,0.14285714285714285,United Kingdom,1,1,2,4,11,At Risk,0,Champions
17285,13,21903.629999999997,68,21903.629999999997,13,786,13,202,1684.8946153846152,60.46153846153846,1.9590099009900992,39608.7028039604,0.7344712695600375,Sunday,Night,0.38461538461538464,United Kingdom,1,2,3,6,12,At Risk,0,Champions
17292,13,19881.059999999998,38,19881.059999999998,13,613,13,304,1529.3123076923075,47.15384615384615,1.3017105263157895,23888.663147368417,0.9759371387991692,Tuesday,Night,0.15384615384615385,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
17299,12,20095.41,2,20095.41,12,843,12,262,1674.6175,70.25,1.3941984732824426,28016.98994198473,0.5881627173733084,Tuesday,Evening,0.08333333333333333,United Kingdom,4,2,3,9,42,Potential Loyalists,3,Hibernating
17300,12,21355.489999999998,16,21355.489999999998,12,828,12,357,1779.6241666666665,69.0,1.0231932773109245,21850.793801680673,1.1611378286433307,Tuesday,Night,0.16666666666666666,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
17301,12,14367.68,23,14367.68,12,503,12,305,1197.3066666666666,41.916666666666664,1.1976393442622952,17207.29885377049,0.9899724268493311,Wednesday,Evening,0.25,United Kingdom,2,2,2,6,22,Customers Needing Attention,3,Hibernating
17305,24,25746.050000000003,4,25746.050000000003,24,1212,24,367,1072.7520833333335,50.5,1.9906267029972755,25625.387313351508,0.9651234610377355,Sunday,Evening,0.375,United Kingdom,4,4,3,11,44,Champions,2,Potential Loyalists
17306,14,27583.6,35,27583.6,14,889,14,323,1970.2571428571428,63.5,1.3193808049535605,31194.23346130031,1.1139644926348542,Thursday,Afternoon,0.14285714285714285,United Kingdom,2,3,3,8,23,Loyal Customers,3,Hibernating
17307,9,12706.8,31,12706.8,9,394,9,339,1411.8666666666666,43.77777777777778,0.808141592920354,13691.858123893804,0.7026790121207118,Friday,Afternoon,0.3333333333333333,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17309,9,17564.96,61,17564.96,9,604,9,263,1951.6622222222222,67.11111111111111,1.0416730038022814,24395.926193155894,0.7608860887010661,Tuesday,Morning,0.2222222222222222,United Kingdom,1,1,2,4,11,At Risk,0,Champions
17313,9,10098.41,74,10098.41,9,472,9,256,1122.0455555555554,52.44444444444444,1.07015625,14409.168768749998,0.972090399489033,Tuesday,Evening,0.0,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17315,12,19936.85,23,19936.85,12,959,12,333,1661.4041666666665,79.91666666666667,1.096936936936937,21869.46717117117,0.7176220214009613,Saturday,Afternoon,0.4166666666666667,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
17322,35,47360.45,8,47360.45,35,2108,35,355,1353.155714285714,60.22857142857143,3.0011267605633805,48731.90190422535,0.6718745373668487,Thursday,Night,0.2571428571428571,United Kingdom,4,4,4,12,44,Champions,1,At-Risk Customers
17323,10,13805.09,13,13805.09,10,562,10,308,1380.509,56.2,0.9883116883116884,16372.478166233768,0.7801815337214845,Friday,Night,0.4,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17325,27,42760.92,3,42760.92,27,1501,26,357,1583.7377777777776,55.592592592592595,2.3021848739495803,43752.68587563025,0.8161345005540206,Monday,Night,0.25925925925925924,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17326,6,4409.78,22,4409.78,6,447,6,194,734.9633333333333,74.5,0.9414432989690722,8303.115661855669,0.8488223506447893,Friday,Night,0.16666666666666666,United Kingdom,2,1,1,4,21,Customers Needing Attention,0,Champions
17328,10,6473.38,63,6473.38,10,481,10,308,647.338,48.1,0.9883116883116884,7677.26054025974,0.7265882314478715,Friday,Night,0.2,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
17330,14,20817.24,1,20817.24,14,1022,14,368,1486.9457142857143,73.0,1.1580434782608695,20663.37344347826,0.6725142634673619,Thursday,Afternoon,0.35714285714285715,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17334,8,14163.79,103,14163.79,8,467,8,265,1770.47375,58.375,0.9189433962264152,19523.581929056607,0.4852706423603463,Monday,Night,0.0,United Kingdom,1,1,2,4,11,At Risk,0,Champions
17338,11,19792.52,21,19792.52,11,784,11,328,1799.32,71.27272727272727,1.0208536585365853,22042.10885853658,0.6247619273831277,Friday,Morning,0.36363636363636365,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
17339,10,17610.73,25,17610.73,10,788,10,312,1761.0729999999999,78.8,0.9756410256410256,20618.100815384612,0.6247750267262738,Thursday,Afternoon,0.1,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
17341,16,24987.82,5,24987.82,16,999,16,362,1561.73875,62.4375,1.345414364640884,25214.22897679558,0.898975966496651,Wednesday,Evening,0.25,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17342,25,38682.99,10,38682.99,25,1442,25,324,1547.3195999999998,57.68,2.3487654320987654,43611.489466666666,0.8787022373997682,Friday,Night,0.28,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17343,9,12869.060000000001,13,12869.060000000001,9,619,9,311,1429.8955555555558,68.77777777777777,0.8809003215434085,15115.145455948557,0.7111194024062728,Monday,Morning,0.2222222222222222,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17347,11,14666.38,3,14666.38,11,686,11,362,1333.3072727272727,62.36363636363637,0.9249723756906078,14799.268746961327,1.0615848176510343,Friday,Evening,0.18181818181818182,United Kingdom,4,2,2,8,42,Potential Loyalists,3,Hibernating
17350,25,44872.22,9,44872.22,25,2109,25,337,1794.8888,84.36,2.2581602373887244,48637.75822433235,0.683890232258384,Monday,Morning,0.28,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17351,16,21004.65,4,21004.65,16,983,16,350,1312.790625,61.4375,1.3915428571428572,21921.653005714288,0.7703200503816027,Monday,Evening,0.25,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17354,12,22819.26,18,22819.26,12,800,12,328,1901.6049999999998,66.66666666666667,1.113658536585366,25412.863697560977,0.6207725915894919,Monday,Afternoon,0.08333333333333333,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
17359,10,15992.93,6,15992.93,10,633,10,284,1599.2930000000001,63.3,1.0718309859154929,20570.06151549296,1.075600237973603,Friday,Night,0.5,United Kingdom,4,1,2,7,41,Potential Loyalists,3,Hibernating
17360,16,25920.050000000003,13,25920.050000000003,16,991,16,360,1620.0031250000002,61.9375,1.352888888888889,26300.21073333334,0.7562623615159044,Friday,Evening,0.25,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17362,18,30162.140000000003,11,30162.140000000003,18,1260,18,340,1675.6744444444446,70.0,1.6115294117647059,32404.783821176476,0.9234917251663932,Monday,Morning,0.3333333333333333,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17363,14,17526.99,22,17526.99,14,705,14,336,1251.9278571428572,50.357142857142854,1.2683333333333333,19054.341985714287,1.2674102057534775,Friday,Night,0.2857142857142857,United Kingdom,2,3,2,7,23,Loyal Customers,3,Hibernating
17365,13,20186.13,22,20186.13,13,796,13,306,1552.779230769231,61.23076923076923,1.293202614379085,24096.697929411766,1.010672279108149,Friday,Morning,0.15384615384615385,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
17367,23,46203.78,6,46203.78,23,1581,23,365,2008.86,68.73913043478261,1.91813698630137,46239.22399561644,0.5656020543097493,Sunday,Afternoon,0.391304347826087,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17368,7,7041.92,95,7041.92,7,273,7,250,1005.9885714285714,39.0,0.85232,10289.0901504,0.8324973342607788,Friday,Night,0.2857142857142857,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17370,32,37875.56,10,37875.56,32,2043,32,342,1183.61125,63.84375,2.848187134502924,40453.75601403508,0.6046995967529529,Monday,Night,0.21875,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17372,8,6259.83,50,6259.83,8,362,8,315,782.47875,45.25,0.7730793650793651,7259.018102857143,1.0569747262699771,Sunday,Afternoon,0.375,United Kingdom,1,1,1,3,11,At Risk,3,Hibernating
17373,28,40894.58,9,40894.58,28,1677,28,356,1460.5207142857143,59.892857142857146,2.3941573033707866,41960.59601797753,0.7664874059629233,Monday,Night,0.35714285714285715,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17374,16,27870.16,13,27870.16,16,1168,16,339,1741.885,73.0,1.4366961651917405,30030.713996460177,0.8180438442991527,Friday,Afternoon,0.1875,United Kingdom,3,3,4,10,33,Champions,3,Hibernating
17375,14,23329.19,20,23329.19,14,848,14,289,1666.3707142857143,60.57142857142857,1.4746020761245675,29486.804578546715,0.9383820290684514,Friday,Morning,0.14285714285714285,United Kingdom,3,3,3,9,33,Champions,3,Hibernating
17380,7,9227.35,56,9227.35,7,474,7,283,1318.1928571428573,67.71428571428571,0.7529328621908128,11910.12865017668,0.6879374091858714,Friday,Morning,0.14285714285714285,United Kingdom,1,1,1,3,11,At Risk,0,Champions
17383,8,18645.68,36,18645.68,8,509,8,315,2330.71,63.625,0.7730793650793651,21621.885683809527,1.207441941202694,Wednesday,Evening,0.0,United Kingdom,2,1,2,5,21,Customers Needing Attention,3,Hibernating
17385,6,9813.23,17,9813.23,6,372,6,175,1635.5383333333332,62.0,1.0436571428571428,20483.295167999997,1.1229734536511455,Monday,Night,0.0,United Kingdom,3,1,1,5,31,Potential Loyalists,0,Champions
17386,30,46295.46,15,46295.46,30,1880,30,316,1543.182,62.666666666666664,2.889873417721519,53515.20768607595,0.8297476503724887,Wednesday,Morning,0.2,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17390,25,122035.68,15,122035.68,25,1584,25,345,4881.4272,63.36,2.2057971014492757,129209.25562434786,2.56989048448695,Saturday,Afternoon,0.4,United Kingdom,3,4,4,11,34,Champions,1,At-Risk Customers
17391,11,16203.1,63,16203.1,11,618,11,302,1473.009090909091,56.18181818181818,1.1087417218543045,19598.239629139072,0.9918303596298337,Friday,Night,0.0,United Kingdom,1,2,2,5,12,At Risk,3,Hibernating
17393,16,24373.5,4,24373.5,16,1044,16,360,1523.34375,65.25,1.352888888888889,24730.978000000003,0.6026613410485757,Saturday,Morning,0.25,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17397,21,30609.7,22,30609.7,21,1222,21,331,1457.604761904762,58.19047619047619,1.9312386706948643,33779.79219335348,1.0817692708969118,Saturday,Night,0.42857142857142855,United Kingdom,2,4,4,10,24,Loyal Customers,2,Potential Loyalists
17398,16,22894.8,6,22894.8,16,831,16,361,1430.925,51.9375,1.3491412742382274,23166.239734072027,0.6939151959636976,Friday,Afternoon,0.3125,United Kingdom,4,3,3,10,43,Champions,3,Hibernating
17399,26,32403.82,20,32403.82,26,1331,26,346,1246.3007692307692,51.19230769230769,2.287398843930636,34209.443264739886,0.5151613975466081,Wednesday,Evening,0.4230769230769231,United Kingdom,3,4,4,11,34,Champions,2,Potential Loyalists
17400,12,20324.63,11,20324.63,12,928,12,319,1693.7191666666668,77.33333333333333,1.1450783699059561,23273.294189341694,0.508241594223434,Saturday,Night,0.3333333333333333,United Kingdom,3,2,3,8,32,Potential Loyalists,3,Hibernating
17405,17,33594.32,1,33594.32,17,1290,17,322,1976.1364705882352,75.88235294117646,1.607080745341615,38109.73046459627,0.8101173634770069,Sunday,Morning,0.5294117647058824,United Kingdom,4,3,4,11,43,Champions,2,Potential Loyalists
17406,12,27968.08,83,27968.08,12,976,12,289,2330.6733333333336,81.33333333333333,1.2639446366782008,35350.10471418686,0.7302140263896882,Sunday,Evening,0.3333333333333333,United Kingdom,1,2,4,7,12,At Risk,0,Champions
17411,10,15749.27,19,15749.27,10,495,10,310,1574.9270000000001,49.5,0.9819354838709677,18557.72046967742,0.8827429629745095,Friday,Evening,0.3,United Kingdom,3,1,2,6,31,Potential Loyalists,3,Hibernating
17413,7,6254.17,21,6254.17,7,370,7,315,893.4528571428572,52.857142857142854,0.6764444444444445,7252.45465904762,0.6401463664044882,Friday,Morning,0.14285714285714285,United Kingdom,2,1,1,4,21,Customers Needing Attention,3,Hibernating
17414,19,35420.93,40,35420.93,19,1116,19,295,1864.2594736842104,58.73684210526316,1.960542372881356,43859.51630644068,0.857132086911724,Thursday,Morning,0.2631578947368421,United Kingdom,1,4,4,9,14,Can't Lose Them,2,Potential Loyalists
17419,13,24722.22,27,24722.22,13,934,13,343,1901.7092307692308,71.84615384615384,1.1537026239067056,26328.083153352774,0.7266104706503118,Saturday,Morning,0.38461538461538464,United Kingdom,2,2,3,7,22,Customers Needing Attention,3,Hibernating
17420,26,33460.68,2,33460.68,26,1293,26,360,1286.9492307692308,49.73076923076923,2.1984444444444446,33951.43664000001,0.7032757738259152,Wednesday,Morning,0.3076923076923077,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17422,11,28486.26,44,28486.26,11,746,11,145,2589.66,67.81818181818181,2.309241379310345,71761.80036413793,0.31793113876123624,Friday,Morning,0.18181818181818182,United Kingdom,1,2,4,7,12,At Risk,0,Champions
17423,26,39202.44,5,39202.44,26,1463,26,356,1507.7861538461539,56.26923076923077,2.22314606741573,40224.346301123594,0.9878476618979813,Sunday,Evening,0.38461538461538464,United Kingdom,4,4,4,12,44,Champions,2,Potential Loyalists
17424,5,9293.119999999999,18,9293.119999999999,5,249,5,271,1858.6239999999998,49.8,0.5616236162361624,12526.16558523985,1.1207145111932053,Wednesday,Evening,0.0,United Kingdom,3,1,1,5,31,Potential Loyalists,3,Hibernating
17434,14,23115.239999999998,43,23115.239999999998,14,841,14,323,1651.0885714285712,60.07142857142857,1.3193808049535605,26140.97482105263,0.8999225734715025,Sunday,Evening,0.2857142857142857,United Kingdom,1,3,3,7,13,At Risk,3,Hibernating
17436,10,17642.16,59,17642.16,10,517,10,260,1764.216,51.7,1.1707692307692308,24785.87771076923,1.3934766265436394,Sunday,Night,0.4,United Kingdom,1,1,2,4,11,At Risk,0,Champions
17437,10,12087.85,73,12087.85,10,611,10,282,1208.785,61.1,1.079432624113475,15657.623574468085,1.2825337312179141,Saturday,Afternoon,0.5,United Kingdom,1,1,1,3,11,At Risk,0,Champions
